Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,cozinha,media_preco,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,alcance_preco,classifi_agregada,Rating color,taxa_votos,votos
17500767,Jim Shaw's Seafood Grill & Bar,216,Macon,"3040 Vineville Ave, Macon, GA 31204",Macon,"Macon, Macon",-83.6737,32.8496,Seafood,25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,467
17501439,Dovetail,216,Macon,"543 Cherry St, Macon, GA 31201",Macon,"Macon, Macon",-83.62797900000001,32.83641,,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,102
17500695,Downtown Grill,216,Macon,"562 Mulberry St, Macon, GA 31201",Macon,"Macon, Macon",-83.6276,32.8375,Steak,70,Dollar($),No,No,No,No,4,4.0,Green,Very Good,195
17501201,My Fathers Place,216,Macon,"2507 Moody Rd, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.624,32.5786,Italian,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,104
17501143,El Jalisciense Mexican Restaurant,216,Macon,"1224 Russell Pkwy, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.64935,32.594666,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,181
17501308,Martin's BBQ,216,Macon,"102 S Armed Forces Boulevard, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.600201,32.619321,BBQ,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,288
16611701,Star Buffet,14,Mayfield,"58 Hanbury St, Mayfield, NSW",Mayfield,"Mayfield, Mayfield",151.7343832,-32.899178000000006,Asian,20,Dollar($),No,No,No,No,2,2.9,Orange,Average,11
17606621,HI Lite Bar & Lounge,216,Miller,"109 N Broadway Ave, Miller, SD 57362",Miller,"Miller, Miller",-98.9891,44.5158,,0,Dollar($),No,No,No,No,1,3.4,Orange,Average,11
17057397,'Ohana,216,Orlando,"1600 Seven Seas Drive, Lake Buena Vista, FL 32830",Disney World Area,"Disney World Area, Orlando",-81.585226,28.405437,Hawaiian,45,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1151
17060320,Raglan Road Irish Pub and Restaurant,216,Orlando,"1640 E Buena Vista Drive, Lake Buena Vista, FL 32830",Disney: Downtown Disney,"Disney: Downtown Disney, Orlando",-81.517725,28.371338,Irish,50,Dollar($),No,No,No,No,4,4.3,Green,Very Good,782
17057591,Bahama Breeze Island Grille,216,Orlando,"8849 International Drive, Orlando, FL 32819",I-Drive/Universal,"I-Drive/Universal, Orlando",-81.471526,28.437065000000004,Caribbean,45,Dollar($),No,No,No,No,3,4.3,Green,Very Good,910
17059541,Maggiano's Little Italy,216,Orlando,"9101 International Drive,Orlando, FL 32819",I-Drive/Universal,"I-Drive/Universal, Orlando",-81.471447,28.433234999999996,Italian,50,Dollar($),No,No,No,No,4,4.4,Green,Very Good,886
17060516,Seasons 52 Fresh Grill,216,Orlando,"7700 West Sand Lake Road, Orlando, FL 32819",Restaurant Row,"Restaurant Row, Orlando",-81.487978,28.448175,American,60,Dollar($),No,No,No,No,4,4.4,Green,Very Good,1685
17059012,Hollerbach's Willow Tree Cafí©,216,Orlando,"205 East 1st Street, Sanford, FL 32771",Sanford,"Sanford, Orlando",-81.266871,28.811653000000003,German,40,Dollar($),No,No,No,No,3,4.8,Dark Green,Excellent,1699
17064031,Tibby's New Orleans Kitchen,216,Orlando,"2203 Aloma Avenue, Winter Park, FL 32792",Winter Park,"Winter Park, Orlando",-81.322631,28.601088,Cajun,25,Dollar($),No,No,No,No,2,4.7,Dark Green,Excellent,1412
17059060,Hillstone,216,Orlando,"215 South Orlando Avenue, Winter Park, FL 32789",Winter Park,"Winter Park, Orlando",-81.36525999999999,28.596682,,40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,1158
17580590,Jaco's Bayfront Bar and Grille,216,Pensacola,"997 South Palafox, Pensacola, FL 32502",Pensacola,"Pensacola, Pensacola",-87.213274,30.403034,Tapas,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,502
17580408,Flounders Chowder House,216,Pensacola,"800 Quietwater Beach Rd, Pensacola Beach, FL 32561",Pensacola Beach,"Pensacola Beach, Pensacola",-87.14299999999999,30.3359,Seafood,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,724
17580511,Original Georgios Authentic Greek Food,216,Pensacola,"13310 Merilla Street, Pensacola, FL 32507",Perdido Key,"Perdido Key, Pensacola",-87.4218962,30.319982399999997,Greek,10,Dollar($),No,No,No,No,1,4.7,Dark Green,Excellent,816
17582527,Chang Garden,216,Pocatello,"1000 Pocatello Creek Rd Ste W2, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.441,42.8928,Chinese,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,93
17582627,Senor Iguanas,216,Pocatello,"961 Hiline Rd, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4433,42.8942,Mexican,0,Dollar($),No,No,No,No,1,3.6,Yellow,Good,108
17582546,El Herradero,216,Pocatello,"123 Jefferson Ave, Pocatello, ID 83201",Pocatello,"Pocatello, Pocatello",-112.4419,42.8774,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,365
17211719,Blue Point Grill,216,Princeton,"258 Nassau St, Princeton, NJ 08542",Princeton,"Princeton, Princeton",-74.651139,40.352385,Seafood,70,Dollar($),No,No,No,No,4,4.0,Green,Very Good,542
17144717,Giovanni's Shrimp Truck,216,Rest of Hawaii,"56-505 Kamehameha Hwy, Kahuku, HI 96731",Kahuku,"Kahuku, Rest of Hawaii",-157.948486,21.677078,Seafood,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,691
17142698,Leonard's Bakery,216,Rest of Hawaii,"933 Kapahulu Ave, Honolulu, HI 96816",Kaimuki,"Kaimuki, Rest of Hawaii",-157.813432,21.284585999999997,,10,Dollar($),No,No,No,No,1,4.7,Dark Green,Excellent,707
17144991,Coconuts Fish Cafe,216,Rest of Hawaii,"1279 S Kihei Road, Kihei, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.455284,20.748838,Seafood,30,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,487
17145408,Monkeypod Kitchen by Merriman,216,Rest of Hawaii,"10 Wailea Gateway Place, Unit B-201 Kihei, Hawaii, HI 96753",Kihei,"Kihei, Rest of Hawaii",-156.4309473,20.688374600000003,Burger,40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,485
17145077,Star Noodle,216,Rest of Hawaii,"286 Kupuohi St, Lahaina, HI 96761",Lahaina,"Lahaina, Rest of Hawaii",-156.674835,20.885226,Asian,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,723
17145495,Marukame Udon,216,Rest of Hawaii,"2310 Kuhio Avenue, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.825979,21.279476000000003,Japanese,10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,602
17142747,Lulu's Waikiki,216,Rest of Hawaii,"2586 Kalakaua Ave, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.82271599999999,21.271826,American,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,232
17144732,Eggs 'n Things,216,Rest of Hawaii,"343 Saratoga Road, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.831538,21.280663,Breakfast,10,Dollar($),No,No,No,No,1,4.0,Green,Very Good,535
17615915,The Lady & Sons,216,Savannah,"102 W Congress St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0954,32.0804,Southern,40,Dollar($),No,No,No,No,3,3.3,Orange,Average,1201
17616487,Green Truck Pub,216,Savannah,"2430 Habersham Street, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.09664699999999,32.052858,Burger,40,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,906
17616222,Vic's On The River,216,Savannah,"26 E Bay St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0908,32.0809,American,70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,558
17616295,The Crab Shack,216,Savannah,"40 Estill Hammock Rd, Tybee Island, GA 31328",Tybee Island,"Tybee Island, Savannah",-80.865909,32.011689000000004,Seafood,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,883
17616465,Tybee Island Social Club,216,Savannah,"1311 Butler Ave, Tybee Island, GA 31328",Tybee Island,"Tybee Island, Savannah",-80.848297,31.99581,,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,309
18483389,Potato Head Folk,184,Singapore,36 Keong Saik Road 089143,"Chinatown, Outram","Chinatown, Outram, Singapore",103.8416688,1.2805029909999999,American,80,Dollar($),No,No,No,No,4,3.1,Orange,Average,34
18483222,Jaan,184,Singapore,"2 Stamford Road, Level 70 Equinox Complex 178882","City Hall, Downtown Core","City Hall, Downtown Core, Singapore",103.8536048,1.293220698,French,430,Dollar($),No,No,No,No,4,3.8,Yellow,Good,35
18483085,Rhubarb Le Restaurant,184,Singapore,"3 Duxton Hill, Duxton 089589","Duxton Hill, Outram","Duxton Hill, Outram, Singapore",103.84302220000001,1.27944363,French,315,Dollar($),No,No,No,No,4,3.9,Yellow,Good,33
18484423,Al'frank Cookies,184,Singapore,12 Haji Lane 189205,"Haji Lane, Rochor","Haji Lane, Rochor, Singapore",103.859422,1.300404333,Bakery,20,Dollar($),No,No,No,No,2,4.2,Green,Very Good,29
18483714,Fratini La Trattoria,184,Singapore,"10 Greenwood Avenue, Hillcrest Park 289201","Hillcrest, Bukit Timah","Hillcrest, Bukit Timah, Singapore",103.8070809,1.331128397,Italian,100,Dollar($),No,No,No,No,4,4.1,Green,Very Good,35
18483224,Chye Seng Huat Hardware,184,Singapore,150 Tyrwhitt Road 207563,"Lavender, Kallang","Lavender, Kallang, Singapore",103.8604162,1.311550709,Cafe,40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,33
17621759,Famous Dave's,216,Sioux City,"201 Pierce St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.4051,42.492,BBQ,10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,76
17621781,Hunan Palace,216,Sioux City,"3523 Singing Hills Blvd, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.36200000000001,42.4375,Chinese,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,129
17621788,Jerry's Pizza,216,Sioux City,"1417 Morningside Ave, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.3596,42.4764,Pizza,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,178
17621793,Jim's Burgers,216,Sioux City,"800 Pierce St, Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.4048,42.4985,Burger,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,97
17621831,Miles Inn,216,Sioux City,"2622 Leech Ave, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.3755,42.4876,American,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,122
17621834,Monterrey Mexican Restaurant,216,Sioux City,"3138 Singing Hills Blvd, Sioux City, IA 51106",Sioux City,"Sioux City, Sioux City",-96.3691,42.4351,Mexican,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,117
17621755,El Fredo Pizza,216,Sioux City,"523 W 19th St, Sioux City, IA 51103",Sioux City,"Sioux City, Sioux City",-96.4204,42.5106,Pizza,40,Dollar($),No,No,No,No,3,4.0,Green,Very Good,280
17621946,Trattoria Fresco,216,Sioux City,"416 Jackson St., Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.40196309999999,42.4949153,Italian,25,Dollar($),No,No,No,No,2,4.0,Green,Very Good,271
17102241,Boca Kitchen Bar Market,216,Tampa Bay,"901 W. Platt St., Tampa, FL 33606",Hyde Park,"Hyde Park, Tampa Bay",-82.46887,27.941941999999997,Breakfast,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,665
17102579,Edison: Food+Drink Lab,216,Tampa Bay,"912 W Kennedy Blvd, Tampa, FL 33606",Hyde Park,"Hyde Park, Tampa Bay",-82.469306,27.944244,International,70,Dollar($),No,No,No,No,4,3.9,Yellow,Good,373
16605194,Pig and Whistle,14,Trentham East,"Pearsons Rd, Trentham East, VIC",Trentham East,"Trentham East, Trentham East",144.41272,-37.396941999999996,Australian,20,Dollar($),No,No,No,No,2,4.1,Green,Very Good,87
17678043,El Toreo Mexican Restaurant,216,Valdosta,"1713 Gornto Rd, Valdosta, GA 31601",Valdosta,"Valdosta, Valdosta",-83.3247,30.8426,Mexican,25,Dollar($),No,No,No,No,2,3.1,Orange,Average,83
17678276,Cheddar's Scratch Kitchen,216,Valdosta,"270 Norman Drive, Valdosta, GA 31601",Valdosta,"Valdosta, Valdosta",-83.316402,30.824690999999998,American,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,209
17678283,El Cazador,216,Valdosta,"1600 N. Ashley St., Valdosta, GA 31602",Valdosta,"Valdosta, Valdosta",-83.28078000000001,30.850888,Mexican,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,168
17678326,La Jalisco Supermercato,216,Valdosta,"1300 N. Ashley St., Valdosta, GA 31601",Valdosta,"Valdosta, Valdosta",-83.281,30.8465,Mexican,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,46
17678097,Mom & Dad's Italian Restaurant,216,Valdosta,"4143 N Valdosta Rd, Valdosta, GA 31602",Valdosta,"Valdosta, Valdosta",-83.3283,30.8971,Italian,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,183
17678148,Rodeo Mexican Restaurant,216,Valdosta,"2801 N Ashley St, Valdosta, GA 31602",Valdosta,"Valdosta, Valdosta",-83.2868,30.868000000000002,Mexican,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,199
17678291,Steel Magnolias,216,Valdosta,"132 N. Patterson St, Valdosta, GA 31601",Valdosta,"Valdosta, Valdosta",-83.2796,30.8316,Southern,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,225
17678218,Smok'n Pig B-B-Q,216,Valdosta,"4228 N Valdosta Rd, Valdosta, GA 31602",Valdosta,"Valdosta, Valdosta",-83.332796,30.897087,BBQ,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,575
17696891,Four Queens Dairy Cream,216,Waterloo,"1310 W 1st St, Cedar Falls, IA 50613",Cedar Falls,"Cedar Falls, Waterloo",-92.4599,42.5377,Desserts,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,190
17696901,Hong Kong Chinese Restaurant,216,Waterloo,"6306 University Ave, Cedar Falls, IA 50613",Cedar Falls,"Cedar Falls, Waterloo",-92.4322,42.5133,Chinese,10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,136
17697418,Chapala,216,Waterloo,"900 La Porte Road, Waterloo, IA 50702",Waterloo,"Waterloo, Waterloo",-92.323032,42.477281,Mexican,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,69
17697386,Galleria de Paco,216,Waterloo,"622 Commercial Street, Waterloo, IA 50701",Waterloo,"Waterloo, Waterloo",-92.339721,42.494908,American,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,86
17697224,Golden China,216,Waterloo,"106 Brookridge Dr, IA 50702",Waterloo,"Waterloo, Waterloo",-92.356066,42.458979,Chinese,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,73
17697304,Rudy's Tacos,216,Waterloo,"2401 Falls Avenue, IA 50701",Waterloo,"Waterloo, Waterloo",-92.3772,42.499705,Mexican,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,104
17697424,The Thai Bowl,216,Waterloo,"624 Sycamore Street, Waterloo, IA 50703",Waterloo,"Waterloo, Waterloo",-92.335769,42.497919,Thai,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,58
16668008,Arigato Sushi,37,Yorkton,"14 Second Ave North, Yorkton, SK S3N 1G1",Yorkton,"Yorkton, Yorkton",-102.46131729999999,51.210682399999996,Asian,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,26
18212135,Denny's,214,Abu Dhabi,"Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah), Abu Dhabi",54.38279729,24.49550307,American,190,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,207
5704255,Famous Dave's Barbecue,214,Abu Dhabi,"Near The One, Level 3, Abu Dhabi Mall, Tourist Club Area (Al Zahiyah), Abu Dhabi","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)","Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah), Abu Dhabi",54.38294616,24.49569253,American,260,Emirati Diram(AED),No,Yes,No,No,4,4.6,Dark Green,Excellent,376
18277098,Genghis Grill,214,Abu Dhabi,"Level 2, Al Wahda Mall New Extension, Al Wahda, Abu Dhabi","Al Wahda Mall, Al Wahda","Al Wahda Mall, Al Wahda, Abu Dhabi",54.37500816,24.47083582,Asian,180,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,81
18235425,Indian By Nature,214,Abu Dhabi,"Shop 2-3, Tolico Building, Behind Lebanese Roastery, Near National Hospital, Najda, Abu Dhabi",Najda,"Najda, Abu Dhabi",54.37324997,24.48959102,Indian,80,Emirati Diram(AED),Yes,Yes,No,No,3,4.3,Green,Very Good,180
18253896,Tamba,214,Abu Dhabi,"6th Floor, World Trade Centre Mall, Al Markaziya, Abu Dhabi","World Trade Center Mall, Al Markaziya","World Trade Center Mall, Al Markaziya, Abu Dhabi",54.358146999999995,24.488160999999998,Indian,500,Emirati Diram(AED),Yes,No,No,No,4,4.7,Dark Green,Excellent,201
5701917,P.F. Chang's,214,Abu Dhabi,"Level 1, World Trade Center Mall, Central Market, Al Markaziya, Abu Dhabi","World Trade Center Mall, Al Markaziya","World Trade Center Mall, Al Markaziya, Abu Dhabi",54.35782894,24.48761082,Chinese,250,Emirati Diram(AED),No,No,No,No,4,4.2,Green,Very Good,435
209654,Rasoi Ghar,214,Dubai,"Zainal Mohebi Plaza, Sheikh Khalifa Bin Zayed Road, Opposite Centrepoint, Al Karama, Dubai",Al Karama,"Al Karama, Dubai",55.3019169,25.25007862,Indian,90,Emirati Diram(AED),Yes,Yes,No,No,2,4.3,Green,Very Good,1281
18254160,Carnival By Tresind,214,Dubai,"Podium Level, Burj Daman, DIFC, Dubai",DIFC,"DIFC, Dubai",55.281966000000004,25.211183,Indian,500,Emirati Diram(AED),Yes,No,No,No,4,4.9,Dark Green,Excellent,322
208965,The Coffee Club,214,Dubai,"Wasl Vita, Opposite Civil Defence Station, Near Emirates NBD, Al Wasl Road, Jumeirah 1, Dubai",Jumeirah 1,"Jumeirah 1, Dubai",55.25639722,25.21110278,Cafe,140,Emirati Diram(AED),No,Yes,No,No,3,4.5,Dark Green,Excellent,403
208850,Tresind - Nassima Royal Hotel,214,Dubai,"Level 2, Nassima Royal Hotel, Sheikh Zayad Road, Trade Centre Area, Dubai","Nassima Royal Hotel, Trade Centre Area","Nassima Royal Hotel, Trade Centre Area, Dubai",55.28256778,25.22347744,Indian,500,Emirati Diram(AED),Yes,No,No,No,4,4.9,Dark Green,Excellent,1352
18268134,Zaroob,214,Sharjah,"Al Buhaira Corniche Street, Al Majaz Water Front, Al Majaz, Sharjah",Al Majaz,"Al Majaz, Sharjah",55.38474888,25.32451353,Lebanese,110,Emirati Diram(AED),No,Yes,No,No,4,3.9,Yellow,Good,69
5602942,Crafted Blends,214,Sharjah,"Next To Super Bonanza Hyper Market, Opposite Defence Camp, University City, Sharjah",University City,"University City, Sharjah",55.46027900000001,25.310369,Cafe,110,Emirati Diram(AED),No,No,No,No,4,4.2,Green,Very Good,43
3400021,Chokho Jeeman Marwari Jain Bhojanalya,1,Agra,"1/48, Delhi Gate, Station Road, Raja Mandi, Civil Lines, Agra",Civil Lines,"Civil Lines, Agra",77.99809167,27.19592778,Rajasthani,400,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good,87
3400060,Taj Bano - ITC Mughal,1,Agra,"ITC Mughal, Fatehabad Road, Tajganj, Agra","ITC Mughal, Tajganj","ITC Mughal, Tajganj, Agra",78.044095,27.160934,Mughlai,2500,Indian Rupees(Rs.),No,No,No,No,4,4.0,Green,Very Good,41
113570,Turquoise Villa,1,Ahmedabad,"Ground Floor, Shanay - 1, Near AMA, IIM Road, Vastrapur, Ahmedabad",Vastrapur,"Vastrapur, Ahmedabad",72.54345129999999,23.0285142,Continental,1200,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,535
18204507,Ahuja Milk Bhandar,1,Amritsar,"Dhab Khatikan, Near Hindu College, Hathi Gate, Amritsar",Hathi Gate,"Hathi Gate, Amritsar",0.0,0.0,Beverages,100,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,52
2200175,Gurdas Ram Jalebi Wala,1,Amritsar,"Near Golden Temple, Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",0.0,0.0,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,104
2500134,Domino's Pizza,1,Aurangabad,"8, Upper Ground Floor, City Pride Commercial Complex, Kali Bawdi, Jalna Road, CIDCO, Aurangabad",CIDCO,"CIDCO, Aurangabad",75.340775,19.87610556,Pizza,700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,19
2500056,That Baat,1,Aurangabad,"Near Vivekanand College, Samarth Nagar, Nirala Bazar Road, Aurangabad",Nirala Bazar,"Nirala Bazar, Aurangabad",75.322405,19.875016,Maharashtrian,450,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,34
2500007,Kareem's Kabab & Biryani,1,Aurangabad,"First Floor, Food Court, Prozone Mall, MIDC Industrial Area, Chicalthana, Aurangabad","Prozone Mall, Chicalthana","Prozone Mall, Chicalthana, Aurangabad",75.37235278,19.87699444,Mughlai,650,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,39
58268,The Fatty Bao - Asian Gastro Bar,1,Bangalore,"610, 3rd Floor, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore",Indiranagar,"Indiranagar, Bangalore",77.64539558,12.97022064,Asian,2400,Indian Rupees(Rs.),Yes,Yes,No,No,4,4.7,Dark Green,Excellent,2369
18430785,Communiti,1,Bangalore,"67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore",Residency Road,"Residency Road, Bangalore",77.60817859,12.97253153,Continental,1200,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,334
2600514,Maybe There,1,Bhopal,"4th floor,10th Cross Road Building, Above Vishal Fitness Centre, 10 Main Road, Arera Colony, Bhopal",Arera Colony,"Arera Colony, Bhopal",0.0,0.0,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,63
2600250,Chi Kitchen,1,Bhopal,"12-13, Food Court, DB City Mall, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal",0.0,0.0,Chinese,1000,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,103
2600025,Pizza Hut,1,Bhopal,"Third Floor, DB City Mall, Arera Hills, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal",77.429845,23.232537,Pizza,650,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,118
18108352,Violet Hour,1,Bhopal,"Shop 3-4, Plot 5B, Sai Mehndi Appartment, B.D.A,  Kohefiza Main Road, Kohefiza, Bhopal",Kohefiza,"Kohefiza, Bhopal",77.37960509999999,23.26626099,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,33
2900587,Tyre Patty,1,Bhubaneshwar,"3rd Floor, BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar","BMC Bhawani Mall, Sahid Nagar","BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar",0.0,0.0,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,289
2900354,Silver Streak,1,Bhubaneshwar,"Ground Floor, BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar","BMC Bhawani Mall, Sahid Nagar","BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar",85.846838,20.286333,Chinese,550,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,379
2900550,Taste Of China,1,Bhubaneshwar,"139, District Center, Chandrasekharpur, Bhubaneshwar",Chandrasekharpur,"Chandrasekharpur, Bhubaneshwar",0.0,0.0,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good,145
18235390,Brewberrys The Coffee Bar,1,Bhubaneshwar,"3, Infocity Road, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.81112333,20.34314407,Cafe,400,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,197
2900012,Mainland China,1,Bhubaneshwar,"The Crown, A1, Near IRC Village, Nayapalli, Bhubaneshwar","The Crown, Nayapalli","The Crown, Nayapalli, Bhubaneshwar",85.818494,20.292363,Chinese,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,345
121120,Virgin Courtyard,1,Chandigarh,"Backside, SCO 1A, Madhya Marg, Sector 7, Chandigarh",Sector 7,"Sector 7, Chandigarh",76.7976205,30.733479499999998,Italian,2200,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,817
70890,Fusilli Reasons,1,Chennai,"1/9, Dr. Vasudevan Street, Ormes Road, Kilpauk, Chennai",Kilpauk,"Kilpauk, Chennai",80.24851944,13.08187778,Italian,350,Indian Rupees(Rs.),No,No,No,No,1,4.6,Dark Green,Excellent,1510
3000132,Kites Cafe,1,Coimbatore,"267, B.R. Puram, Near Royal Enfield Showroom, Avinashi Road, Peelamedu, Coimbatore",Peelamedu,"Peelamedu, Coimbatore",77.015393,11.025083,Cafe,400,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,124
